Category,PalID,Link,SourceID,BranchID,DateObserved,CurrentStatus,CurrentPrice,PreviousStatus,PreviousPrice,PreviousDate,UDPRN,UMRRN,UPRN,Abode,HouseName,HouseNum,Street1,Street2,Sublocality,Locality,Town,Postcode,DeliveryPointSuffix 
Reduced,15789082,https://www.rightmove.co.uk/property-for-sale/property-114131522.html,R114131522,R48101,03/11/2021 00:00:00,Under offer,330000,,350000,20/10/2021 00:00:00,7808639,,6024854,FLAT 75,GOSLING HOUSE,,SUTTON STREET,,,,LONDON,E1 0AX,2F
Reduced,15789813,https://www.rightmove.co.uk/property-for-sale/property-76404339.html,R76404339,R151079,03/11/2021 00:00:00,,500000,,525000,21/10/2021 00:00:00,7811355,,6029326,,,14,SEAGRAVE CLOSE,WELLESLEY STREET,,,LONDON,E1 0QJ,1G
Reduced,14666193,https://www.rightmove.co.uk/property-for-sale/property-111224546.html,R111224546,R37850,03/11/2021 00:00:00,,4300000,,5000000,27/10/2021 00:00:00,25819873,,100021578995,,,64,BARROWGATE ROAD,,,,LONDON,W4 4QU,1F
Reduced,14664745,https://www.rightmove.co.uk/property-for-sale/property-113126726.html,R113126726,R1888,03/11/2021 00:00:00,,300000,,325000,20/10/2021 00:00:00,25812221,,100021589665,,,253,STAVELEY GARDENS,,,,LONDON,W4 2TF,2R
Reduced,14664750,https://www.rightmove.co.uk/property-for-sale/property-111998204.html,R111998204,R84788,03/11/2021 00:00:00,,385000,,399999,23/10/2021 00:00:00,25812243,,100021581815,,,20,CLAREMONT GROVE,,,,LONDON,W4 2TL,1R
Reduced,14656352,https://www.rightmove.co.uk/property-for-sale/property-113213618.html,R113213618,R63915,03/11/2021 00:00:00,,1350000,,1499000,20/10/2021 00:00:00,25776919,,100022797813,,,3,REDE PLACE,,,,LONDON,W2 4TU,1G
Reduced,14655779,https://www.rightmove.co.uk/property-for-sale/property-89576068.html,R89576068,R89770,03/11/2021 00:00:00,,3250000,,3500000,24/10/2021 00:00:00,25770808,,100022802614,,,22,SMALLBROOK MEWS,,,,LONDON,W2 3BN,1G
Reduced,14645608,https://www.rightmove.co.uk/property-for-sale/property-112978667.html,R112978667,R47967,03/11/2021 00:00:00,,1200000,,1295000,21/10/2021 00:00:00,25935855,,34000435,,,104,JEDDO ROAD,,,,LONDON,W12 9EG,1D
Reduced,14645616,https://www.rightmove.co.uk/property-for-sale/property-114191087.html,R114191087,R47967,03/11/2021 00:00:00,,1000000,,1050000,20/10/2021 00:00:00,25935863,,34000443,,,120,JEDDO ROAD,,,,LONDON,W12 9EG,1P
Reduced,14645719,https://www.rightmove.co.uk/property-for-sale/property-113141315.html,R113141315,R4767,03/11/2021 00:00:00,,415000,,435000,26/10/2021 00:00:00,25936040,,34010402,,,72,BECKLOW GARDENS,,,,LONDON,W12 9ET,1Q
Reduced,14646226,https://www.rightmove.co.uk/property-for-sale/property-113322365.html,R113322365,R99680,03/11/2021 00:00:00,,975000,,995000,23/10/2021 00:00:00,25936959,,34000672,,,11,LEFROY ROAD,,,,LONDON,W12 9LF,1D
Reduced,14654045,https://www.rightmove.co.uk/property-for-sale/property-114117329.html,R114117329,R57974,03/11/2021 00:00:00,,995000,,1100000,20/10/2021 00:00:00,25962911,,34059027,,,10,COMERAGH MEWS,,,,LONDON,W14 9HW,1B
Reduced,14642375,https://www.rightmove.co.uk/property-for-sale/property-114353051.html,R114353051,R33101,03/11/2021 00:00:00,,850000,,875000,20/10/2021 00:00:00,25924723,,34015113,,,110,GALLOWAY ROAD,,,,LONDON,W12 0PJ,1H
Reduced,14644125,https://www.rightmove.co.uk/property-for-sale/property-114568592.html,R114568592,R201329,03/11/2021 00:00:00,,275000,,290000,21/10/2021 00:00:00,25928456,,34030732,,,194,UXBRIDGE ROAD,,,,LONDON,W12 7JP,1Q
Reduced,14639096,https://www.rightmove.co.uk/property-for-sale/property-110095208.html,R110095208,R65821,30/10/2021 00:00:00,,9750000,,10500000,22/10/2021 00:00:00,25915683,,217013049,,,10,CHEPSTOW CRESCENT,,,,LONDON,W11 3EB,1A
Reduced,14640036,https://www.rightmove.co.uk/property-for-sale/property-111296189.html,R111296189,R31413,03/11/2021 00:00:00,,1500000,,1595000,23/10/2021 00:00:00,25920110,,217000933,,,22,ADDISON PLACE,,,,LONDON,W11 4RJ,1T
Reduced,14640114,https://www.rightmove.co.uk/property-for-sale/property-109738409.html,R109738409,R89770,03/11/2021 00:00:00,,3150000,,3550000,26/10/2021 00:00:00,25920386,,217072704,,,6,QUEENSDALE PLACE,,,,LONDON,W11 4SQ,1W
Reduced,14637736,https://www.rightmove.co.uk/property-for-sale/property-107053118.html,R107053118,R96406,03/11/2021 00:00:00,,3950000,,4250000,21/10/2021 00:00:00,25906327,,217037704,,,110,HIGHLEVER ROAD,,,,LONDON,W10 6PL,1B
Reduced,14634728,https://www.rightmove.co.uk/property-for-sale/property-112214072.html,R112214072,R85331,03/11/2021 00:00:00,,999950,,1100000,20/10/2021 00:00:00,25744527,,100023461652,FLAT 56,STOURCLIFFE CLOSE,,STOURCLIFFE STREET,,,,LONDON,W1H 5AR,2G
Reduced,13819139,https://www.rightmove.co.uk/property-for-sale/property-113932115.html,R113932115,R84806,03/11/2021 00:00:00,,1150000,,1175000,20/10/2021 00:00:00,25489459,,100022304860,,,30,CHILTON ROAD,,,,RICHMOND,TW9 4JB,1Q
Reduced,13819370,https://www.rightmove.co.uk/property-for-sale/property-113821145.html,R113821145,R84806,03/11/2021 00:00:00,,2500000,,2800000,26/10/2021 00:00:00,25489762,,100022304776,,,14,CHELWOOD GARDENS,,,,RICHMOND,TW9 4JQ,1D
Reduced,13819551,https://www.rightmove.co.uk/property-for-sale/property-89555188.html,R89555188,R80548,03/11/2021 00:00:00,,600000,,620000,22/10/2021 00:00:00,25490024,,100022312663,,,5,NITON ROAD,,,,RICHMOND,TW9 4LH,2A
Reduced,13297794,https://www.rightmove.co.uk/property-for-sale/property-114170531.html,R114170531,R38250,03/11/2021 00:00:00,,350000,,385000,22/10/2021 00:00:00,15548077,,5300051648,,,25,HUNGERFORD ROAD,,,,LONDON,N7 9LB,1F
Reduced,13777586,https://www.rightmove.co.uk/property-for-sale/property-110247881.html,R110247881,R8605,03/11/2021 00:00:00,,900000,,930000,22/10/2021 00:00:00,25422595,,100022344855,,,2,RUNNYMEDE ROAD,,,,TWICKENHAM,TW2 7HF,1F
Reduced,13807802,https://www.rightmove.co.uk/property-for-sale/property-114003644.html,R114003644,R16775,03/11/2021 00:00:00,,332000,,350000,22/10/2021 00:00:00,25463681,,100021569154,,,44,HEPPLE CLOSE,,,,ISLEWORTH,TW7 6AY,2Y
Reduced,13809426,https://www.rightmove.co.uk/property-for-sale/property-114055559.html,R114055559,R37403,03/11/2021 00:00:00,,375000,,380000,20/10/2021 00:00:00,25466235,,100021570479,,,29,LORING ROAD,,,,ISLEWORTH,TW7 6QE,1N
Reduced,13809967,https://www.rightmove.co.uk/property-for-sale/property-111722987.html,R111722987,R84809,03/11/2021 00:00:00,,629950,,649950,26/10/2021 00:00:00,25467593,,100021566188,,,37,ALGAR ROAD,,,,ISLEWORTH,TW7 7AG,1P
Reduced,13810059,https://www.rightmove.co.uk/property-for-sale/property-114123623.html,R114123623,R88216,03/11/2021 00:00:00,,725000,,750000,20/10/2021 00:00:00,25467730,,100021569585,,,28,KINGS TERRACE,,,,ISLEWORTH,TW7 7AW,2A
Reduced,13773745,https://www.rightmove.co.uk/property-for-sale/property-114725975.html,R114725975,R14653,03/11/2021 00:00:00,,587500,,599950,26/10/2021 00:00:00,25417504,,100022349659,,,16,WAVERLEY AVENUE,,,,TWICKENHAM,TW2 6DW,1E
Reduced,13775339,https://www.rightmove.co.uk/property-for-sale/property-114085802.html,R114085802,R48450,03/11/2021 00:00:00,,675000,,695000,20/10/2021 00:00:00,25419546,,100022329329,,,15,ANDOVER ROAD,,,,TWICKENHAM,TW2 6PB,1E
Reduced,13776385,https://www.rightmove.co.uk/property-for-sale/property-113143436.html,R113143436,R5882,03/11/2021 00:00:00,,530000,,550000,27/10/2021 00:00:00,25420995,,100022332637,,,26,COLLINGWOOD CLOSE,,,,TWICKENHAM,TW2 7AF,1N
Reduced,13771879,https://www.rightmove.co.uk/property-for-sale/property-113808539.html,R113808539,R96821,03/11/2021 00:00:00,,650000,,700000,27/10/2021 00:00:00,25414495,,100022330026,,,18,BEECH WAY,,,,TWICKENHAM,TW2 5JT,1F
Reduced,13301819,https://www.rightmove.co.uk/property-for-sale/property-114376466.html,R114376466,R78681,03/11/2021 00:00:00,,675000,,700000,26/10/2021 00:00:00,15563157,,100023207617,,,134,NELSON ROAD,,,,LONDON,N8 9RN,1D
Reduced,13771145,https://www.rightmove.co.uk/property-for-sale/property-112182692.html,R112182692,R48450,03/11/2021 00:00:00,,750000,,775000,23/10/2021 00:00:00,25413081,,100022330127,,,33,BELMONT ROAD,,,,TWICKENHAM,TW2 5DA,2B
Reduced,13713033,https://www.rightmove.co.uk/property-for-sale/property-114716054.html,R114716054,R112324,03/11/2021 00:00:00,Under offer,750000,,800000,26/10/2021 00:00:00,25493334,,100022303166,,,4,AUDLEY ROAD,,,,RICHMOND,TW10 6EY,2G
Reduced,13713306,https://www.rightmove.co.uk/property-for-sale/property-115140977.html,R115140977,R148943,03/11/2021 00:00:00,,2500000,,2675000,27/10/2021 00:00:00,25493803,,100022304925,,,18,CHISHOLM ROAD,,,,RICHMOND,TW10 6JH,1N
Reduced,13298694,https://www.rightmove.co.uk/property-for-sale/property-114053651.html,R114053651,R32061,03/11/2021 00:00:00,Sold STC,825000,,850000,21/10/2021 00:00:00,15550559,,100021175494,,,16,EFFINGHAM ROAD,,,,LONDON,N8 0AB,1E
Reduced,13298900,https://www.rightmove.co.uk/property-for-sale/property-113506037.html,R113506037,R32061,03/11/2021 00:00:00,,500000,,525000,20/10/2021 00:00:00,15551022,,100023204115,,,152,WIGHTMAN ROAD,,,,LONDON,N8 0BD,1H
Reduced,13197304,https://www.rightmove.co.uk/property-for-sale/property-109940816.html,R109940816,R78202,03/11/2021 00:00:00,,6250000,,6650000,26/10/2021 00:00:00,17770817,,100022762871,,,32,HAMILTON TERRACE,,,,LONDON,NW8 9UG,1R
Reduced,13294606,https://www.rightmove.co.uk/property-for-sale/property-111717200.html,R111717200,R54266,03/11/2021 00:00:00,,750000,,780000,24/10/2021 00:00:00,15535080,,5300008192,,,7,BELMORE LANE,,,,LONDON,N7 0HT,1R
Reduced,13295029,https://www.rightmove.co.uk/property-for-sale/property-114880586.html,R114880586,R54266,03/11/2021 00:00:00,,925000,,1000000,23/10/2021 00:00:00,15538260,,5300005100,,,113,AXMINSTER ROAD,,,,LONDON,N7 6BT,1D
Reduced,13292381,https://www.rightmove.co.uk/property-for-sale/property-80229183.html,R80229183,R233402,03/11/2021 00:00:00,,480000,,490000,25/10/2021 00:00:00,15524230,,5300045864,,,90,HIGHBURY QUADRANT,,,,LONDON,N5 2UA,3U
Reduced,13245530,https://www.rightmove.co.uk/property-for-sale/property-113043644.html,R113043644,R46001,03/11/2021 00:00:00,,420000,,440000,20/10/2021 00:00:00,15668455,,100021071772,,,62,SHACKLEWELL ROAD,,,,LONDON,N16 7TU,2H
Reduced,13245531,https://www.rightmove.co.uk/property-for-sale/property-112348028.html,R112348028,R203468,03/11/2021 00:00:00,,290000,,300000,20/10/2021 00:00:00,15668489,,100021071707,,,11,SHACKLEWELL ROAD,,,,LONDON,N16 7TW,1A
Reduced,13242891,https://www.rightmove.co.uk/property-for-sale/property-110473103.html,R110473103,R237623,03/11/2021 00:00:00,,1850000,,2000000,23/10/2021 00:00:00,15660659,,100021023137,,,1,ALLERTON ROAD,,,,LONDON,N16 5UJ,1A
Reduced,13247260,https://www.rightmove.co.uk/property-for-sale/property-114298010.html,R114298010,R71364,03/11/2021 00:00:00,,2500000,,2750000,27/10/2021 00:00:00,15673831,,100021033382,,,28,CLISSOLD CRESCENT,,,,LONDON,N16 9BE,1E
Reduced,13262744,https://www.rightmove.co.uk/property-for-sale/property-112197461.html,R112197461,R84953,03/11/2021 00:00:00,,397500,,410000,20/10/2021 00:00:00,15711937,,5300071553,,,69,PARTINGTON CLOSE,,,,LONDON,N19 3DY,2T
Reduced,13262828,https://www.rightmove.co.uk/property-for-sale/property-111417824.html,R111417824,R54266,03/11/2021 00:00:00,,1250000,,1285000,27/10/2021 00:00:00,15712123,,5300032395,,,67,FAIRBRIDGE ROAD,,,,LONDON,N19 3EP,1G
Reduced,13263484,https://www.rightmove.co.uk/property-for-sale/property-113117372.html,R113117372,R84953,03/11/2021 00:00:00,,500000,,550000,20/10/2021 00:00:00,15713341,,5300041721,,,23,HAZELLVILLE ROAD,,,,LONDON,N19 3NF,1E
Reduced,13210704,https://www.rightmove.co.uk/property-for-sale/property-114772220.html,R114772220,R65616,03/11/2021 00:00:00,,450000,,499000,23/10/2021 00:00:00,15454882,,5300080334,,,36A,ROTHERFIELD STREET,,,,LONDON,N1 3DZ,1J
Reduced,13207705,https://www.rightmove.co.uk/property-for-sale/property-106539011.html,R106539011,R36269,03/11/2021 00:00:00,,1850000,,1950000,24/10/2021 00:00:00,15442067,,5300023332,,,21,COPENHAGEN STREET,,,,LONDON,N1 0JB,1H
Reduced,13191327,https://www.rightmove.co.uk/property-for-sale/property-110374577.html,R110374577,R138212,03/11/2021 00:00:00,,1150000,,1250000,26/10/2021 00:00:00,17741945,,202087889,,,21,HAZELMERE ROAD,,,,LONDON,NW6 7HA,1D
Reduced,13180978,https://www.rightmove.co.uk/property-for-sale/property-114085292.html,R114085292,R87916,03/11/2021 00:00:00,,475000,,499950,21/10/2021 00:00:00,17698277,,200042776,FLAT 9,HEATHWAY COURT,,FINCHLEY ROAD,,,,LONDON,NW3 7TS,3N
Reduced,13185388,https://www.rightmove.co.uk/property-for-sale/property-113354120.html,R113354120,R33227,03/11/2021 00:00:00,,660000,,685000,20/10/2021 00:00:00,17712346,,5063788,,,141,HIGHGATE ROAD,,,,LONDON,NW5 1LE,1E
Reduced,13172954,https://www.rightmove.co.uk/property-for-sale/property-86333908.html,R86333908,R17295,03/11/2021 00:00:00,,315000,,325000,20/10/2021 00:00:00,17662383,,200010818,,,29,BESANT ROAD,,,,LONDON,NW2 2SL,1P
Reduced,13161903,https://www.rightmove.co.uk/property-for-sale/property-114765896.html,R114765896,R50343,03/11/2021 00:00:00,,925000,,999999,23/10/2021 00:00:00,17809493,,202034073,,,143,WAKEMAN ROAD,,,,LONDON,NW10 5BH,2B
Reduced,12034032,https://www.rightmove.co.uk/property-for-sale/property-111481919.html,R111481919,R369,03/11/2021 00:00:00,Sold STC,900000,,950000,20/10/2021 00:00:00,23903782,,100021861880,,,11,LANDOR ROAD,,,,LONDON,SW9 9RX,1B
Reduced,13153413,https://www.rightmove.co.uk/property-for-sale/property-113046866.html,R113046866,R45144,03/11/2021 00:00:00,,1695000,,1750000,20/10/2021 00:00:00,17644773,,100022773816,,,47,LINHOPE STREET,,,,LONDON,NW1 6HL,1F
Reduced,12027937,https://www.rightmove.co.uk/property-for-sale/property-109725140.html,R109725140,R56271,03/11/2021 00:00:00,,2200000,,2300000,27/10/2021 00:00:00,23870235,,217002631,,,4,ATHERSTONE MEWS,,,,LONDON,SW7 5BX,1T
Reduced,12028763,https://www.rightmove.co.uk/property-for-sale/property-112555571.html,R112555571,R208337,03/11/2021 00:00:00,,650000,,675000,26/10/2021 00:00:00,23874699,,100021825929,,,89,CLAYLANDS ROAD,,,,LONDON,SW8 1PJ,1T
Reduced,12027495,https://www.rightmove.co.uk/property-for-sale/property-79388436.html,R79388436,R84980,03/11/2021 00:00:00,,1600000,,1795000,23/10/2021 00:00:00,23865715,,217112614,,,1,CRANLEY MEWS,,,,LONDON,SW7 3BX,1A
Reduced,12018846,https://www.rightmove.co.uk/property-for-sale/property-109241447.html,R109241447,R34286,03/11/2021 00:00:00,,1595000,,1695000,21/10/2021 00:00:00,23837999,,34071110,,,47,ONGAR ROAD,,,,LONDON,SW6 1SL,1J
Reduced,12022206,https://www.rightmove.co.uk/property-for-sale/property-113068175.html,R113068175,R48856,03/11/2021 00:00:00,,600000,,625000,22/10/2021 00:00:00,23849139,,34042972,,,57,BURLINGTON ROAD,,,,LONDON,SW6 4NH,1L
Reduced,12026338,https://www.rightmove.co.uk/property-for-sale/property-112957469.html,R112957469,R50242,03/11/2021 00:00:00,,1300000,,1350000,23/10/2021 00:00:00,23860373,,34053474,,,5,CHALDON ROAD,,,,LONDON,SW6 7NH,2D
Reduced,12026411,https://www.rightmove.co.uk/property-for-sale/property-112179914.html,R112179914,R84794,03/11/2021 00:00:00,,1400000,,1500000,20/10/2021 00:00:00,23860736,,34053561,,,31,SHERBROOKE ROAD,,,,LONDON,SW6 7QJ,1F
Reduced,12026700,https://www.rightmove.co.uk/property-for-sale/property-114147572.html,R114147572,R36263,03/11/2021 00:00:00,,1595000,,1650000,21/10/2021 00:00:00,23862117,,34053937,,,36,FABIAN ROAD,,,,LONDON,SW6 7TZ,1T
Reduced,12016472,https://www.rightmove.co.uk/property-for-sale/property-111001580.html,R111001580,R15981,03/11/2021 00:00:00,,440000,,460000,21/10/2021 00:00:00,23824820,,100021883067,,,82,RATHMELL DRIVE,,,,LONDON,SW4 8JW,1L
Reduced,11980920,https://www.rightmove.co.uk/property-for-sale/property-113860340.html,R113860340,R65794,03/11/2021 00:00:00,,1250000,,1300000,20/10/2021 00:00:00,24067505,,48033435,,,50,HASLEMERE AVENUE,,,,LONDON,SW18 4RP,2D
Reduced,11995668,https://www.rightmove.co.uk/property-for-sale/property-113657762.html,R113657762,R84859,03/11/2021 00:00:00,,850000,,875000,21/10/2021 00:00:00,24103765,,48057200,,,12,PLOUGH LANE,,,,LONDON,SW19 8HA,1B
Reduced,12012953,https://www.rightmove.co.uk/property-for-sale/property-113395046.html,R113395046,R37877,03/11/2021 00:00:00,Under offer,1825000,,1950000,20/10/2021 00:00:00,23814032,,100021840605,,,22,FITZWILLIAM ROAD,,,,LONDON,SW4 0DN,1H
Reduced,12012964,https://www.rightmove.co.uk/property-for-sale/property-107163035.html,R107163035,R85466,03/11/2021 00:00:00,,1550000,Under offer,1625000,22/10/2021 00:00:00,23814045,,100021840586,,,6,FITZWILLIAM ROAD,,,,LONDON,SW4 0DN,1Z
Reduced,11976247,https://www.rightmove.co.uk/property-for-sale/property-114191012.html,R114191012,R145460,03/11/2021 00:00:00,,1300000,,1400000,20/10/2021 00:00:00,24057480,,100022648320,,,70,GERALDINE ROAD,,,,LONDON,SW18 2NL,1L
Reduced,12013130,https://www.rightmove.co.uk/property-for-sale/property-114561248.html,R114561248,R80085,03/11/2021 00:00:00,,1550000,,1600000,23/10/2021 00:00:00,23814345,,100021905205,,,1,TURRET GROVE,,,,LONDON,SW4 0EX,1A
Reduced,11964753,https://www.rightmove.co.uk/property-for-sale/property-113850857.html,R113850857,R48916,03/11/2021 00:00:00,,850000,,895000,23/10/2021 00:00:00,24036702,,100022661569,,,9,LANGROYD ROAD,,,,LONDON,SW17 7PL,3A
Reduced,11943502,https://www.rightmove.co.uk/property-for-sale/property-113268137.html,R113268137,R15963,03/11/2021 00:00:00,,299950,,325000,26/10/2021 00:00:00,23991279,,100022674118,,,12,NEWNES PATH,,,,LONDON,SW15 5JB,1B
Reduced,11961003,https://www.rightmove.co.uk/property-for-sale/property-112534589.html,R112534589,R34619,03/11/2021 00:00:00,,750000,,775000,21/10/2021 00:00:00,24027177,,100022656377,,,38,HUNTSPILL STREET,,,,LONDON,SW17 0AA,2Q
Reduced,11933199,https://www.rightmove.co.uk/property-for-sale/property-113727731.html,R113727731,R218669,03/11/2021 00:00:00,,2275000,,2450000,22/10/2021 00:00:00,23963922,,100022294883,,,289,LONSDALE ROAD,,,,LONDON,SW13 9QB,1H
Reduced,11937890,https://www.rightmove.co.uk/property-for-sale/property-108915137.html,R108915137,R5873,03/11/2021 00:00:00,,750000,,800000,27/10/2021 00:00:00,23976733,,100022684778,,,20,RAYNERS ROAD,,,,LONDON,SW15 2AZ,1A
Reduced,11929872,https://www.rightmove.co.uk/property-for-sale/property-108404309.html,R108404309,R58897,03/11/2021 00:00:00,,575000,Under offer,600000,22/10/2021 00:00:00,23956125,,100022717999,,,58,YUKON ROAD,,,,LONDON,SW12 9PX,1S
Reduced,11924716,https://www.rightmove.co.uk/property-for-sale/property-114187580.html,R114187580,R89369,03/11/2021 00:00:00,,1550000,,1599950,27/10/2021 00:00:00,23944729,,100022618013,,,30,BRAMFIELD ROAD,,,,LONDON,SW11 6RB,1Q
Reduced,11925041,https://www.rightmove.co.uk/property-for-sale/property-113640110.html,R113640110,R45738,03/11/2021 00:00:00,,825000,,850000,23/10/2021 00:00:00,23945308,,100021808253,,,37,ATKINS ROAD,,,,LONDON,SW12 0AA,1S
Reduced,11928137,https://www.rightmove.co.uk/property-for-sale/property-111429620.html,R111429620,R34241,03/11/2021 00:00:00,,425000,,475000,26/10/2021 00:00:00,23951355,,100023305823,,,13,MAYFORD CLOSE,,,,LONDON,SW12 8NJ,1F
Reduced,11916878,https://www.rightmove.co.uk/property-for-sale/property-113057819.html,R113057819,R80085,03/11/2021 00:00:00,,975000,,1100000,21/10/2021 00:00:00,23920827,,100022673474,,,73,MUSJID ROAD,,,,LONDON,SW11 2NA,1G
Reduced,11920256,https://www.rightmove.co.uk/property-for-sale/property-114247751.html,R114247751,R667,03/11/2021 00:00:00,Under offer,1050000,,1100000,22/10/2021 00:00:00,23937121,,100022638547,,,185,ELSLEY ROAD,,,,LONDON,SW11 5LG,1X
Reduced,11917968,https://www.rightmove.co.uk/property-for-sale/property-86965312.html,R86965312,R34265,03/11/2021 00:00:00,,980000,,999950,26/10/2021 00:00:00,23924839,,100023300386,,,25,BULLEN STREET,,,,LONDON,SW11 3ER,1L
Reduced,11918617,https://www.rightmove.co.uk/property-for-sale/property-111160301.html,R111160301,R72142,03/11/2021 00:00:00,,2085000,,2250000,20/10/2021 00:00:00,23930638,,100023301878,,,62,WARRINER GARDENS,,,,LONDON,SW11 4DU,1X
Reduced,11912002,https://www.rightmove.co.uk/property-for-sale/property-81966591.html,R81966591,R84889,03/11/2021 00:00:00,,2230000,,2350000,23/10/2021 00:00:00,23767884,,100022736364,,,20,CLARENDON STREET,,,,LONDON,SW1V 4RD,1B
Reduced,11912561,https://www.rightmove.co.uk/property-for-sale/property-110420420.html,R110420420,R94745,03/11/2021 00:00:00,,12950000,,14500000,20/10/2021 00:00:00,23771755,,100022734754,,,44,CHESTER SQUARE,,,,LONDON,SW1W 9EA,1D
Reduced,8171236,https://www.rightmove.co.uk/property-for-sale/property-114575138.html,R114575138,R75804,03/11/2021 00:00:00,Sold STC,730000,,750000,21/10/2021 00:00:00,21554603,,100020949720,,,110,CHARLTON LANE,,,,LONDON,SE7 8AB,1G
Reduced,8191504,https://www.rightmove.co.uk/property-for-sale/property-114721079.html,R114721079,R8264,03/11/2021 00:00:00,,400000,,435000,23/10/2021 00:00:00,21594691,,100021016383,,,603,WESTHORNE AVENUE,,,,LONDON,SE9 6JX,1H
Reduced,7414208,https://www.rightmove.co.uk/property-for-sale/property-110653940.html,R110653940,R84800,03/11/2021 00:00:00,,349950,,360000,22/10/2021 00:00:00,12083850,,100021762063,,,284,KINGS ROAD,,,,KINGSTON UPON THAMES,KT2 5JL,1E
Reduced,8072763,https://www.rightmove.co.uk/property-for-sale/property-79241076.html,R79241076,R50064,03/11/2021 00:00:00,,325000,,425000,21/10/2021 00:00:00,21713909,,200003429960,,,42,COOKS ROAD,,,,LONDON,SE17 3NF,1Y
